,event,event_size,datetime,actor
948,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XPK-V9M1-2SPK-H1X0.xml#EsperanceEvent,6,15/01/2010,http://dbpedia.org/resource/Michael_Eneramo
949,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XPK-V9M1-2SPK-H1X0.xml#hideEvent,13,15/01/2010,http://dbpedia.org/resource/Rashidi_Yekini
950,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#selectEvent,66,15/01/2010,http://dbpedia.org/resource/Lauren_Cheney
951,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#timeEvent,28,15/01/2010,http://dbpedia.org/resource/Lauren_Cheney
952,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7YR4-X6Y0-YBXP-93HK.xml#clearEvent,6,15/01/2010,http://dbpedia.org/resource/Didier_Drogba
953,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7YR4-X6Y0-YBXP-93HK.xml#faceEvent,8,15/01/2010,http://dbpedia.org/resource/Didier_Drogba
954,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7YR4-X6Y0-YBXP-93HK.xml#recoveryEvent,6,15/01/2010,http://dbpedia.org/resource/Didier_Drogba
955,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XPK-V9M1-2SPK-H1X0.xml#playEvent,8,15/01/2010,http://dbpedia.org/resource/Obafemi_Martins
956,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#pickEvent,123,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
957,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#playerEvent,34,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
958,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-VCC0-YBXP-92M9.xml#passEvent,7,15/01/2010,http://dbpedia.org/resource/William_Gallas
959,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NGN0-Y8XV-Y10M.xml#includeEvent,16,15/01/2010,http://dbpedia.org/resource/Lionel_Messi
960,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#moveEvent,10,15/01/2010,http://dbpedia.org/resource/Dilly_Duka
961,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#turnEvent,9,15/01/2010,http://dbpedia.org/resource/Dilly_Duka
962,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XPK-V9M1-2SPK-H1X0.xml#scoreEvent,7,15/01/2010,http://dbpedia.org/resource/Rashidi_Yekini
963,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#pickEvent,123,15/01/2010,http://dbpedia.org/resource/Nikki_Marshall
964,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#playEvent,26,15/01/2010,http://dbpedia.org/resource/Lauren_Cheney
965,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#selectEvent,66,15/01/2010,http://dbpedia.org/resource/Ali_Riley
967,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XKV-PK41-2SHG-X18N.xml#sayEvent,5061,14/01/2010,http://dbpedia.org/resource/Thomas_Dossevi
968,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#addEvent,17,14/01/2010,http://dbpedia.org/resource/Danny_Mwanga
969,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#chooseEvent,30,14/01/2010,http://dbpedia.org/resource/Danny_Mwanga
970,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#pickEvent,126,14/01/2010,http://dbpedia.org/resource/Adrian_Serioux
971,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/54MV-RC91-JDV6-X1WX.xml#takeEvent,68,14/01/2010,http://dbpedia.org/resource/Danny_Mwanga
972,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#graduateEvent,18,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
973,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#goEvent,48,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
974,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XK5-K221-2SPD-93MK.xml#teammateEvent,5,14/01/2010,http://dbpedia.org/resource/Didier_Drogba
975,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#joinEvent,26,14/01/2010,http://dbpedia.org/resource/Didier_Drogba
976,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#forceEvent,24,14/01/2010,http://dbpedia.org/resource/Franco_Baldini
977,http://news.bbc.co.uk/sport2/hi/football/teams/m/man_utd/8462839.stm#putEvent,12,15/01/2010,http://dbpedia.org/resource/Ben_Foster_(footballer)
978,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJS-0N51-2PYR-V3GC.xml#overallEvent,7,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
979,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#becomeEvent,16,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
980,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#feelEvent,22,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
981,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#impactEvent,14,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
982,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#midfielderEvent,7,15/01/2010,http://dbpedia.org/resource/Tobin_Heath
983,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJP-NHB1-2R4R-3225.xml#selectEvent,66,15/01/2010,http://dbpedia.org/resource/Nikki_Washington
984,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#chooseEvent,11,15/01/2010,http://dbpedia.org/resource/Danny_Mwanga
985,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#addEvent,10,15/01/2010,http://dbpedia.org/resource/Dilly_Duka
986,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/15/7XJJ-1NR1-2PYR-V0V8.xml#graduateEvent,6,15/01/2010,http://dbpedia.org/resource/Dilly_Duka
988,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#pictureEvent,21,14/01/2010,http://dbpedia.org/resource/Scott_Parker_(footballer)
989,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#saleEvent,15,14/01/2010,http://dbpedia.org/resource/Scott_Parker_(footballer)
990,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#useEvent,25,14/01/2010,http://dbpedia.org/resource/Zach_Loyd
991,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#winEvent,9,14/01/2010,http://dbpedia.org/resource/Teal_Bunbury
992,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#capEvent,75,14/01/2010,http://dbpedia.org/resource/Teal_Bunbury
993,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/54MV-RC91-JDV6-X1WX.xml#takeEvent,68,14/01/2010,http://dbpedia.org/resource/Zach_Loyd
994,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJ4-HYY1-2RYX-13PG.xml#attackEvent,7,14/01/2010,http://dbpedia.org/resource/Reinaldo_Elias_da_Costa
995,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJG-PD30-Y9KS-T0K8.xml#scoreEvent,9,14/01/2010,http://dbpedia.org/resource/Clint_Dempsey
996,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#takeEvent,880,14/01/2010,http://dbpedia.org/resource/Teal_Bunbury
997,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#defenderEvent,87,14/01/2010,http://dbpedia.org/resource/Tim_Ream
998,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#takeEvent,880,14/01/2010,http://dbpedia.org/resource/Danny_Mwanga
999,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#adultEvent,22,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1000,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#turnEvent,22,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1001,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#Dilly+DukaEvent,21,14/01/2010,http://dbpedia.org/resource/Juan_Pablo_Angel
1002,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#playEvent,1026,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1003,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJG-PD30-Y9KS-T0K8.xml#meetEvent,7,14/01/2010,http://dbpedia.org/resource/Jozy_Altidore
1004,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XK5-K221-2SPD-93MK.xml#impressEvent,9,14/01/2010,http://dbpedia.org/resource/Didier_Drogba
1005,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#exchangeEvent,60,14/01/2010,http://dbpedia.org/resource/Chris_Albright
1006,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#takeEvent,880,14/01/2010,http://dbpedia.org/resource/Zach_Loyd
1007,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJG-1H00-Y9KG-Y3GS.xml#breakEvent,13,14/01/2010,http://dbpedia.org/resource/Emmanuel_Adebayor
1009,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#useEvent,25,14/01/2010,http://dbpedia.org/resource/Teal_Bunbury
1010,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/54MV-RC91-JDV6-X1WX.xml#takeEvent,68,14/01/2010,http://dbpedia.org/resource/Teal_Bunbury
1011,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XK5-K221-2SPD-93MK.xml#includeEvent,6,14/01/2010,http://dbpedia.org/resource/Andr??_Ayew
1012,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJG-1H00-Y9KG-Y3GS.xml#captainEvent,7,14/01/2010,http://dbpedia.org/resource/Emmanuel_Adebayor
1013,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJG-1H00-Y9KG-Y3GS.xml#describeEvent,9,14/01/2010,http://dbpedia.org/resource/Thomas_Dossevi
1014,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJ4-HYY1-2RYX-13PG.xml#grantEvent,8,14/01/2010,http://dbpedia.org/resource/Reinaldo_Elias_da_Costa
1015,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XK5-K221-2SPD-93MK.xml#battleEvent,7,14/01/2010,http://dbpedia.org/resource/Salomon_Kalou
1016,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJ4-HYY1-2RYX-13PG.xml#goEvent,8,14/01/2010,http://dbpedia.org/resource/Robert_Malcolm
1017,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJG-PBC1-2SFB-5349.xml#returnEvent,11,14/01/2010,http://dbpedia.org/resource/Dwayne_De_Rosario
1018,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#netEvent,9,14/01/2010,http://dbpedia.org/resource/Adrian_Serioux
1019,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#scoreEvent,11,14/01/2010,http://dbpedia.org/resource/Danny_Mwanga
1020,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#midfielderEvent,18,14/01/2010,http://dbpedia.org/resource/Irving_Garcia
1021,http://www.theguardian.com/football/2010/jan/14/sepp-blatter-mohamed-bin-hammam-fifa#haveEvent,6800,14/01/2010,http://dbpedia.org/resource/Danny_Mwanga
1022,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#hopeEvent,26,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1023,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#leadEvent,60,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1024,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#moveEvent,51,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1025,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#scoreEvent,48,14/01/2010,http://dbpedia.org/resource/Dilly_Duka
1026,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NR1-2PYR-V0PY.xml#joinEvent,26,14/01/2010,http://dbpedia.org/resource/Michael_Essien
1027,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XK5-K221-2SPD-93MK.xml#sayEvent,14,14/01/2010,http://dbpedia.org/resource/Didier_Drogba
1028,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-1NP1-2PYR-V39D.xml#defenderEvent,87,14/01/2010,http://dbpedia.org/resource/Chris_Albright
1030,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#passEvent,80,13/01/2010,http://dbpedia.org/resource/Achille_Emana
1031,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#sayEvent,9735,13/01/2010,http://dbpedia.org/resource/Farrukh_Quarishi
1032,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#allowEvent,40,13/01/2010,http://dbpedia.org/resource/Alex_Song
1033,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#backEvent,40,13/01/2010,http://dbpedia.org/resource/Alex_Song
1034,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#wasteEvent,32,13/01/2010,http://dbpedia.org/resource/Alex_Song
1035,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#keepEvent,6,13/01/2010,http://dbpedia.org/resource/Gonzalo_Higua??n
1036,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#advantageEvent,24,13/01/2010,http://dbpedia.org/resource/Rigobert_Song
1037,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#clearEvent,88,13/01/2010,http://dbpedia.org/resource/Rigobert_Song
1038,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#careerEvent,20,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1039,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#drawEvent,40,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1040,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#haveEvent,3608,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1041,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#ireEvent,20,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1042,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#joinEvent,70,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1043,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#leanEvent,44,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1044,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#putEvent,24,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1045,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#returnEvent,36,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1046,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#scoreEvent,28,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1047,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#softenEvent,36,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1048,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#winEvent,28,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1049,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/14/7XJJ-B5X0-Y9NS-W2S2.xml#joinEvent,8,14/01/2010,http://dbpedia.org/resource/Teal_Bunbury
1051,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#deriveEvent,32,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1052,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#dipEvent,52,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1053,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#goEvent,175,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1054,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#introductionEvent,20,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1055,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#getEvent,1152,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1056,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#haveEvent,3608,13/01/2010,http://dbpedia.org/resource/William_Gallas
1057,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#nigglesEvent,24,13/01/2010,http://dbpedia.org/resource/William_Gallas
1058,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#confuseEvent,10,13/01/2010,http://dbpedia.org/resource/Lionel_Messi
1059,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#despairEvent,7,13/01/2010,http://dbpedia.org/resource/Carlos_T??vez
1060,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#netEvent,6,13/01/2010,http://dbpedia.org/resource/Carlos_T??vez
1061,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#areaEvent,36,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1062,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#finishEvent,32,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1063,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#scuffEvent,32,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1064,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#startEvent,60,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1065,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#getEvent,1152,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1066,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#seemEvent,60,13/01/2010,http://dbpedia.org/resource/Philippe_Senderos
1067,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#catchEvent,7,13/01/2010,http://dbpedia.org/resource/Diego_Milito
1068,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#eyeEvent,7,13/01/2010,http://dbpedia.org/resource/Diego_Milito
1069,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#favorEvent,9,13/01/2010,http://dbpedia.org/resource/Diego_Milito
1070,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#clutchEvent,48,13/01/2010,http://dbpedia.org/resource/Achille_Emana
1072,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#burstEvent,32,13/01/2010,http://dbpedia.org/resource/Achille_Emana
1073,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#goEvent,175,13/01/2010,http://dbpedia.org/resource/Achille_Emana
1074,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#meanwhile+EmanaEvent,72,13/01/2010,http://dbpedia.org/resource/Achille_Emana
1075,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#takeEvent,825,13/01/2010,http://dbpedia.org/resource/Achille_Emana
1076,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#clearEvent,88,13/01/2010,http://dbpedia.org/resource/Alex_Song
1077,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#gatherEvent,52,13/01/2010,http://dbpedia.org/resource/Alex_Song
1078,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#goEvent,175,13/01/2010,http://dbpedia.org/resource/Rigobert_Song
1079,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#haulEvent,40,13/01/2010,http://dbpedia.org/resource/Rigobert_Song
1080,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#miscontrolEvent,24,13/01/2010,http://dbpedia.org/resource/Rigobert_Song
1081,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#throwEvent,44,13/01/2010,http://dbpedia.org/resource/Rigobert_Song
1082,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#abuse-magnetEvent,20,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1083,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#apologiseEvent,20,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1084,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#brushEvent,28,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1085,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#makeEvent,1952,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1086,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#noteEvent,36,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1087,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#obsessEvent,20,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1088,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#refuseEvent,24,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1089,http://www.theguardian.com/football/blog/2010/jan/13/sol-campbell-arsenal-return#sourceEvent,24,13/01/2010,http://dbpedia.org/resource/Sol_Campbell
1090,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#appearEvent,5,13/01/2010,http://dbpedia.org/resource/Juan_Sebasti??n_Ver??n
1091,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#knowEvent,20,13/01/2010,http://dbpedia.org/resource/Juan_Sebasti??n_Ver??n
1093,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#giveEvent,11,13/01/2010,http://dbpedia.org/resource/Juan_Sebasti??n_Ver??n
1094,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#sayEvent,13,13/01/2010,http://dbpedia.org/resource/Juan_Sebasti??n_Ver??n
1095,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#blastEvent,24,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1096,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#gatherEvent,52,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1097,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#hackEvent,28,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1098,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#legEvent,20,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1099,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#misunderstandEvent,28,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1100,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#needsEvent,28,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1101,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#pickEvent,120,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1102,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#raceEvent,48,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1103,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#stopEvent,52,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1104,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#swingEvent,28,13/01/2010,http://dbpedia.org/resource/Geremi_Njitap
1105,http://www.theguardian.com/football/2010/jan/13/manchester-united-finances-tax#haveEvent,960,13/01/2010,http://dbpedia.org/resource/Samuel_Eto'o
1106,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#forlornEvent,6,13/01/2010,http://dbpedia.org/resource/Lionel_Messi
1107,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XHY-DW01-2R4D-H4BG.xml#describeEvent,8,13/01/2010,http://dbpedia.org/resource/Sergio_Ag??ero
1108,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#dangerEvent,20,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1109,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#footEvent,20,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1110,http://www.theguardian.com/football/2010/jan/13/africa-cup-nations-cameroon-gabon-live#rifleEvent,32,13/01/2010,http://dbpedia.org/resource/Daniel_Cousin
1111,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XJ8-R6W1-2SFB-502M.xml#interviewEvent,6,13/01/2010,http://dbpedia.org/resource/Thierry_Henry
1112,http://www.newsreader-project.eu/LNdata/hackathon/2010/01/13/7XJ4-PKS0-Y9NW-H4J8.xml#armEvent,6,13/01/2010,http://dbpedia.org/resource/Farrukh_Quarishi
